course_name,instructor,old_price,new_price,number_of_students,rating,sections,lectures,duration,category,tags,what_you_learn
Tự chế tạo máy bay điều khiển từ xa RC,Nguyễn Thế Phương,800.000,299.000,169,4.9,7 phần,38 bài giảng,02 giờ 20 phút,công nghệ thông tin,Chế tạo robot,"Khơi gợi niềm đam mê óc sáng tạo, đánh thức khả năng tiềm ẩn. Có kiến thức nền tảng cơ bản đế chi tiết về máy bay mô hình điều khiển từ xa.. Kiến thức cơ bản về vật thể bay khác để thiết kế robot, tên lửa, tàu không gian,.... Tạo thú vui giải trí lành mạnh và niềm yêu thích học tập chế tạo cho mọi lứa tuổi. Phục vụ nghiên cứu và phát triển làm đồ án tốt nghiệp đi thi các môn công nghệ. Được đội ngũ tư vấn và giảng viên hỗ trợ 24/7, mọi lúc mọi nơi"
Làm 5 dự án website để trở thành lập trình viên chuyên nghiệp,Võ Đức Thiện,1.499.000,899.000,100,4.5,5 phần,65 bài giảng,26 giờ 57 phút,công nghệ thông tin,Thiết kế Web,"Hiểu rõ về cách lập trình frontend, ứng dụng HTML5/CSS3/JQUERY xây dựng các ứng dụng web có UI/UX cao. Biết cách xây dựng và thiết kế cơ sở dữ liệu để lưu trữ hệ thống thông tin cho 1 ứng dụng web.. Xây dựng 1 backend để quản lý dữ liệu web theo mô hình MVC của các framework nổi tiếng bằng ngôn ngữ lập trình PHP. Hiểu quy trình thiết kế và xây dựng 1 dự án startup bằng website, khả năng tự lên ý tưởng, thiết kế, lập trình và triển khai dự án startup đó"
"Học HTML5/CSS3, BOOTSTRAP 4 và học cắt Web từ file thiết kế",Nguyễn Đức Việt,700.000,599.000,1288,4.5,12 phần,159 bài giảng,25 giờ 06 phút,công nghệ thông tin,"Thiết kế Web, Lập Trình Web, CSS","Nắm chắc kiến thức cơ bản về và 2 phần mềm cần thiết cho cắt web là CSS và HTML. Hiểu rõ về Bootstrap 4, các thành phần của Bootstrap, cài đặt cũng như thực hành cắt web với Bootstrap.. Học cắt web từ file thiết kế Photoshop với các giao diện ILLUSTRATE, pix. Kỹ năng cắt web với sản phẩm bán chạy trên Themeforest : Thefox. Thực hành cắt web với 2 phần mềm chuyên dụng CSS và HTML trên các địa chỉ website lớn như: Kenh14.vn, Vietnamnet.vn, Docbao.vn, Marry.vn, Giadinh.net,.... Hiểu rõ về các thuộc tính trong CSS: thuộc tính Absolute và Relative, thuộc tính Fle,..  và thực hành trên các web cụ thể, để thành thục công cụ."
Chế tạo Robot dò đường,Phan Hoàng Anh,800.000,299.000,314,4.6,11 phần,66 bài giảng,04 giờ 03 phút,công nghệ thông tin,Chế tạo robot,"Có kiến thức cơ bản về Robotics. Chế tạo Robot dò đường thông minh. Đánh thức nhà khoa học bên trong bạn. Tìm hiểu thêm về Robotics, các thuật toán Robot tự động. Kiến thức nền tảng để chế tạo các máy móc tự động phục vụ đời sống sinh hoạt, lao động sản xuất. Kiến thức để chế tạo sản phẩm, tham gia các cuộc thi khoa học công nghệ trong nước và quốc tế"
Lập trình WinForm với C#: 10 ứng dụng,Trần Duy Thanh,800.000,599.000,1295,4.8,8 phần,43 bài giảng,20 giờ 28 phút,công nghệ thông tin,Ngôn ngữ lập trình,"Có được kiến thức toàn diện bài bản nhất về ngôn ngữ lập trình C#. Sau khi kết thúc khoá học lập trình winform với c# bạn sẽ có thể phát triển phần mềm tương tác cơ sở dữ liệu bằng C#. Biết cách lập trình cơ sở dữ liệu trong C#. Xây dựng được kiến trúc đa tầng trong C#. BIết cách đóng gói ứng dụng C#. Là cơ sở để lập trình di động đa nền tảng với Xamarin. Được thực hành một cách chi tiết có lời giải tổng hợp toàn bộ kiến thức C# trong khóa học vói những bài tập sát thực tế nhất, tính ứng dụng cao nhất"
Toàn tập ngôn ngữ lập trình C#,Trần Duy Thanh,600.000,479.000,2714,4.6,8 phần,44 bài giảng,19 giờ 46 phút,công nghệ thông tin,"Ngôn ngữ lập trình, Lập trình C","Có được toàn bộ kiến thức về ngôn ngữ lập trình C# từ cơ bản đến chuyên sâu nhất để có thể tự tạo ra được một ứng dụng hoàn chỉnh từ C#. Nắm được những nội dung chính trong ngôn ngữ C#: kiến thức về hàm, cấu trúc trong C#, debug, xử lý chuỗi và mảng, xây dựng một project thực tế.... Có được kiến thức toàn diện đầy đủ về ngôn ngữ lập trình C#. Có khả năng phát triển phần mềm tương tác cơ sở dữ liệu bằng C#. Xây dựng được kiến trúc đa tầng trong C#, lập trình win form cơ bản trong C#. Là cơ sở để lập trình di động đa nền tảng với Xamarin..."
Học jQuery từ cơ bản đến nâng cao,Nguyễn Đức Việt,850.000,699.000,177,4.8,17 phần,107 bài giảng,17 giờ 02 phút,công nghệ thông tin,Ngôn ngữ lập trình,"Sử dụng công cụ Chrome Developer Tool trong thiết kế web hiện đại. Thao tác với thư viện jQuery, juQuery ui, Tweenmax. Tự xây dựng các plugin mới bằng jQuery. Nâng cao khả năng tự đọc hiểu các tài liệu tự lập trình jQuery. Tăng khả năng tương tác với người dùng. Tạo hiệu ứng động cho những thay đổi của nội dung, tài liệu. Lấy thông tin từ server mà không cần tải lại trang web. Có khả năng chỉnh sửa giao diện của một Webside bất kì"
"Lập trình Web tốc độ cao, thời gian thực với NodeJS",Bá Ngọc Cương,1.000.000,299.000,460,4.3,9 phần,52 bài giảng,06 giờ 10 phút,công nghệ thông tin,"Lập Trình Web, Nodejs","Kết thúc khóa học lập trình Nodejs bạn sẽ nắm được cách cài đặt NodeJS trên mọi môi trường. Biết cách sử dụng NPM để quản lý thư viện cho ứng dụng NodeJS. Biết cách làm việc với NodeJS và logic phía Server. Viết được Web Server và ứng dụng Web cơ bản với NodeJS. Xây dựng BLOG cá nhân, tạo được ứng dụng CHAT web. Biết cách triển khai ứng dụng NODEJS trên Internet"
Kinh nghiệm kê khai và quyết toán thuế thu nhập cá nhân từ A - Z,Nguyễn Hoàng,800.000,499.000,3087,4.8,8 phần,72 bài giảng,14 giờ 03 phút,tài chính kế toán,"Kế Toán, Kế toán thuế","Sau khi kết thúc khóa học quyết toán thuế thu nhập cá nhân bạn sẽ hiểu rõ hệ thống quản lý pháp luật về thuế TNCN. THÀNH THẠO CÁCH LẬP BẢNG LƯƠNG TRÊN EXCEL. THÀNH THẠO việc KÊ KHAI và QUYẾT TOÁN thuế TNCN. Có được một lượng kiến thức thực tế mà một kế toán bình thường mất khoảng 2 năm mới có được. TỐI ƯU SỐ THUẾ phải nộp cho người lao động, mang lại LỢI ÍCH hoc doanh nghiệp. Nắm rõ công việc thực tế của một kế toán thuế về thuế TNCN hàng tháng, hàng quý, cuối năm. Nắm rõ quy trình thực hiện các bước kê khai, quyết toán thuế TNCN trong doanh nghiệp. Nắm rõ cách tính thuế TNCN cho từng đối tượng lao động, từng loại hợp đồng lao động"
Đầu tư giá trị đỉnh cao,Đặng Trọng Khang,600.000,249.000,3997,4.6,10 phần,39 bài giảng,03 giờ 35 phút,tài chính kế toán,Chứng khoán,"Nắm được tiềm năng khổng lồ từ thị trường cổ phiếu nếu bạn đầu tư giá trị hiệu quả. Nắm được 10 Tư duy, kiến thức chuẩn xác trong đầu tư cổ phiếu. Am hiểu về định giá cổ phiếu một cách chuyên nghiệp nhanh chóng. Có khả năng tìm ra cổ phiếu tốt, và mua giá bằng 1/3 đến 1/2 giá trị thực. Tránh được những rủi ro, cạm bẫy trên TTCK. Bí quyết sử dụng thành thạo các công cụ đầu tư để định giá một cách chính xác, có căn cứ chuẩn xác nhất"
Bí quyết kinh nghiệm đầu tư chứng khoán,Nguyễn Bá Dương,800.000,299.000,595,4.6,6 phần,38 bài giảng,04 giờ 39 phút,tài chính kế toán,Chứng khoán,Tư duy đúng về chứng khoán và có cách đầu tư thông minh. Tránh được những rủi ro thường gặp trong đầu tư. Công thức đầu tư đúng đắn và hiệu quả nhất. Lọt vào nhóm 5% những nhà đầu tư chiến thắng trên thị trường
Thực hành làm kế toán trên Excel từ A-Z và định hướng để thành công,Phạm Văn Học,800.000,399.000,253,4.7,14 phần,84 bài giảng,11 giờ 35 phút,tài chính kế toán,"Excel, Kế Toán","Được trang bị đầy đủ kiến thức và kỹ năng làm việc như một kế toán viên thực thụ trong các doanh nghiệp công ty. Được cung cấp file kế toán Excel hoàn chỉnh giúp tiết kiệm thời gian xây dựng và sử dụng được ngay. Kiến thức Excel cơ bản để ứng dụng thực tiễn vào công việc kế toán hiệu quả. Biết cách tổ chức hạch toán trên Excel phù hợp cho từng loại hình doanh nghiệp. Biết cách thực hiện các công việc nghiệp vụ kế toán cụ thể như: xây dựng hệ thống tài khoản, hạch toán kết chuyển tài khoản, kết chuyển cuối kỳ (lãi, lỗ, tỷ giá, tổng hợp báo cáo chi phí nguyên vật liệu, lương,), lập và báo cáo tài chính, kê khai quyết toán thuế.... Được định hướng công việc và hướng đi phù hợp giúp bạn phát triển nhanh chóng ngay cả khi bạn chưa có nhiều kinh nghiệm"
Thành thạo cách xử lý về hóa đơn chứng từ kế toán,Nguyễn Hoàng,800.000,399.000,2656,4.7,4 phần,61 bài giảng,09 giờ 53 phút,tài chính kế toán,Kế Toán,"CAM KẾT học cái gì LÀM ĐƯỢC cái đó. HOÀN TOÀN RÕ RÀNG với hệ thống quản lý pháp luật về hóa đơn.. Nắm rõ công việc của một kế toán về Hóa đơn, chứng từ. Nắm rõ Quy trình để có hóa đơn đưa vào sử dụng. Nắm rõ CÁCH XỬ LÝ HÓA ĐƠN KHI LẬP SAI. Nắm rõ cách xử lý hóa đơn MẤT, CHÁY HỎNG, HỦY BỎ. Nhận biết được hóa đơn chứng từ HỢP LÝ, HỢP LỆ, HỢP PHÁP. Xử lý hóa đơn DOANH NGHIỆP BỎ TRỐN. Cách thức sắp xếp, lưu trữ chứng từ kế toán khoa học. Thực hành thành thạo việc kê khai báo cáo về hóa đơn trên phần mềm hỗ trợ kê khai.. Tự tin viết hóa đơn  với ĐẦY ĐỦ CÁC YẾU TỐ BẮT BUỘC trên hóa đơn. Tự tin ứng tuyển kế toán tại các doanh nghiệp.... Được cung cấp hệ thống văn bản pháp luật về hóa đơn MỚI NHẤT. Được cung cấp MẪU BIỂU về hóa đơn MỚI NHẤT"
15 Ngày trở thành đỉnh cao trong phân tích kỹ thuật chứng khoán,Công Tuyền Darvas,2.900.000,2.000.000,1211,4.5,2 phần,19 bài giảng,06 giờ 18 phút,tài chính kế toán,Chứng khoán,"Giúp nhà đầu tư có một cái nhìn tổng quan về thị trường chứng khoán hiện nay trong ngắn hạn và dài hạn. Phân tích được tổng quan thị trường chứng khoán trong ngắn hạn và dài hạn. Biết đâu là dòng tiền lớn đầu tư theo dấu vết nhà đầu tư lớn. Tự vẽ đồ thị phân tích tương lai cổ phiếu mình đầu tư. Biết cách quản lý vốn và tối ưu hóa lợi nhuận, giảm thiểu rủi ro trong đầu tư tới mức tối đa. Tạo nguồn thu nhập thụ động bền vững, đảm bảo tiềm lực tài chính trong tương lai. Có nền tảng vững chắc để phát triển nghề nghiệp với vai trò Chuyên viên Phân tích kỹ thuật chứng khoán"
"Chia sẻ tất tần tật kinh nghiệm bảo vệ, giải trình số liệu khi thanh tra thuế",Nguyễn Biên Cương,800.000,299.000,1322,4.7,8 phần,73 bài giảng,05 giờ 55 phút,tài chính kế toán,"Kế Toán, Kế toán thuế","Đánh ""BẬT"" nỗi lo thanh tra thuế và giải trình số liệu khi thanh tra. Kỹ năng phân tích và phát hiện rủi ro về thuế mà doanh nghiệp thường gặp phải. Cách để khắc phục các rủi ro lớn nhỏ trong doanh nghiệp theo từng khoản.. Kỹ thuật kiểm tra chi tiết và tổng quát số liệu kế toán Doanh nghiệp. Giảm thiểu tối đa rủi ro cho Doanh nghiệp khi quyết toán thuế. Tối ưu hóa thuế để gia tăng giá trị cho Doanh nghiệp. Hệ thống hóa các quy định của các sắc thuế: GTGT, TNDN, TNCN, Hóa đơn chứng từ.. Cách giải quyết các tình huống xảy ra khi quyết toán và kiểm tra. Cơ hội thăng tiến và phát triển nghề nghiệp"
Trở thành chuyên gia kế toán tổng hợp trên Excel,Phạm Văn Học,700.000,299.000,161,4.7,6 phần,31 bài giảng,11 giờ 03 phút,tài chính kế toán,"Excel, Kế Toán","Hiểu và thành thạo các nghiệp vụ kế toán của một nhân viên kế toán tổng hợp thạo nghề.. Sở hữu những kỹ năng phân tích, tổng hợp và báo cáo tốt để trở thành chuyên gia kế toán trên Excel. Được cung cấp đầy đủ kiến thức, kỹ năng nghiệp vụ kế toán thông qua các bài học và thực hành trực tiếp cùng giảng viên hướng dẫn. Tự xây dựng một file kế toán hoàn chỉnh bằng Excel phù hợp với các loại hình doanh nghiệp. Tự tin ứng tuyển các vị trí kế toán tổng hợp tại các công ty doanh nghiệp. Sớm trau dồi kiến thức, kỹ năng nghiệp vụ kế toán mới, tạo tiền đề vững chắc thăng tiến trong sự nghiệp."
Thành thạo kế toán thực tế và lập BCTC trên phần mềm MISA,Nguyễn Hoàng,900.000,399.000,3316,4.8,8 phần,91 bài giảng,13 giờ 22 phút,tài chính kế toán,"Kế toán tổng hợp, Kế Toán","Hoàn thành khoá học kế toán Misa Online giúp bạn hiểu sâu hơn về bản chất của kế toán. Trở thành KẾ TOÁN TỔNG HỢP trên phần mềm MISA. Được cung cấp phần mềm KEY BẢN QUYỀN MIỄN PHÍ. TÀI LIỆU KẾ TOÁN THỰC TẾ MIỄN PHÍ để thực hành. Quy trình kế toán THỰC TẾ trong doanh nghiệp khi làm trên phần mềm MISA. Nắm được những công việc cần phải làm của người kế toán. Trọn bộ báo cáo tài chính và sổ sách kế toán trên MISA của bạn sẽ hoàn thành.. Nhận biết hóa đơn chứng từ hợp pháp, cách sắp xếp, lưu trữ chứng từ kế toán khoa học. KIẾN THỨC THỰC TẾ mà một kế toán bình thường phải mất 2 năm làm việc mới tích lũy được.. TỰ TIN lập Báo cáo tài chính trên phần mềm, kiểm tra, đối chiếu số liệu kế toán trong phần mềm;. Kỹ năng sử dụng phần mềm, kiểm tra số liệu phần mềm tăng lên đáng kể…. Tự tin ứng tuyển kế toán tại các doanh nghiệp..."
